N_NEIGHBORS	WEIGHTS	DISTANCE	WEIGHTS PARAMS	DIST PARAMS	TRAIN ACC	VAL ACC	CROSS VAL ACC
2	Normalized Negative Distance	Minkowski	Empty	4	0.929374	0.741573	0.747994
2	Normalized Negative Distance	Minkowski	Empty	5	0.929374	0.741573	0.747994
2	Normalized Negative Distance	Minkowski	Empty	6	0.929374	0.741573	0.747994
2	Normalized Negative Distance	Minkowski	Empty	7	0.929374	0.741573	0.747994
2	Normalized Negative Distance	Minkowski	Empty	8	0.929374	0.741573	0.752809
2	Normalized Negative Distance	Minkowski	Empty	9	0.929374	0.741573	0.752809
2	Normalized Negative Distance	Minkowski	Empty	10	0.929374	0.741573	0.756019
3	Always One	Minkowski	Empty	1	0.857143	0.764045	0.786517
3	Always One	Minkowski	Empty	2	0.852327	0.758427	0.778491
3	Always One	Minkowski	Empty	3	0.850722	0.758427	0.778491
3	Always One	Minkowski	Empty	4	0.850722	0.758427	0.778491
3	Always One	Minkowski	Empty	5	0.850722	0.758427	0.778491
3	Always One	Minkowski	Empty	6	0.850722	0.758427	0.778491
3	Always One	Minkowski	Empty	7	0.850722	0.758427	0.781701
3	Always One	Minkowski	Empty	8	0.847512	0.741573	0.772071
3	Always One	Minkowski	Empty	9	0.847512	0.741573	0.773676
3	Always One	Minkowski	Empty	10	0.842697	0.741573	0.775281
3	Inverse Distance	Minkowski	Empty	1	0.927769	0.730337	0.767255
3	Inverse Distance	Minkowski	Empty	2	0.927769	0.724719	0.768860
3	Inverse Distance	Minkowski	Empty	3	0.927769	0.724719	0.759230
3	Inverse Distance	Minkowski	Empty	4	0.927769	0.724719	0.759230
3	Inverse Distance	Minkowski	Empty	5	0.927769	0.724719	0.759230
3	Inverse Distance	Minkowski	Empty	6	0.927769	0.724719	0.759230
3	Inverse Distance	Minkowski	Empty	7	0.927769	0.724719	0.762440
3	Inverse Distance	Minkowski	Empty	8	0.927769	0.724719	0.768860
3	Inverse Distance	Minkowski	Empty	9	0.927769	0.724719	0.768860
3	Inverse Distance	Minkowski	Empty	10	0.927769	0.724719	0.770465
3	Negative Distance	Minkowski	Empty	1	0.855538	0.696629	0.696629
